"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2020,202001,34765,2020000572574,50304.0,2020000347651,20604,1,1,50304.0,0,0,2,62,4,2,200,0,0,7,71,1,10,12000,1,13
2020,202001,34896,2020000580801,15196.0,2020000348961,11104,1,1,15196.0,0,0,2,61,4,1,100,0,0,7,71,1,10,68000,1,11
2020,202001,35289,2020000602176,11790.0,2020000352891,12704,1,1,11790.0,3,0,1,39,1,7,700,0,0,6,65,1,10,0,1,11
2020,202001,35420,2020000610370,14934.0,2020000354201,12104,1,1,14934.0,1,0,2,32,1,9,974,1,100,6,63,1,10,34000,1,11
2020,202001,35420,2020000610370,14934.0,2020000354201,12104,1,2,26069.0,1,0,1,38,1,9,907,1,100,10,101,1,10,54000,1,11
2020,202001,35551,2020000617291,6812.0,2020000355511,12704,1,1,6812.0,1,0,1,63,1,1,100,0,0,7,71,1,10,135000,1,11
2020,202001,35551,2020000617291,6812.0,2020000355511,12704,1,3,9694.0,0,0,2,26,6,1,100,0,0,10,101,1,10,50000,1,11
2020,202001,35682,2020000624424,7074.0,2020000356821,11004,1,1,7074.0,0,0,1,56,4,8,826,0,0,11,115,1,10,410000,1,11
2020,202001,36075,2020000644346,21222.0,2020000360751,11404,1,1,21222.0,1,0,2,55,3,8,826,1,100,2,23,1,10,10700,1,11
2020,202001,36206,2020000651849,18864.0,2020000362061,30004,1,1,18864.0,0,0,1,60,6,1,100,0,0,6,63,1,10,21000,1,11
2020,202001,36337,2020000658741,6812.0,2020000363371,12604,1,1,6812.0,0,0,2,44,4,1,100,0,0,10,101,1,10,40000,1,11
2020,202001,36599,2020000675378,20436.0,2020000365991,10504,1,1,20436.0,2,0,2,45,1,6,640,0,0,8,81,1,10,38000,1,11
2020,202001,36599,2020000675378,20436.0,2020000365991,10504,1,2,22139.0,2,0,1,43,1,6,640,0,0,8,81,1,10,51000,1,11
2020,202001,36730,2020000682186,18995.0,2020000367301,11404,1,1,18995.0,2,2,2,29,6,1,100,0,0,7,71,1,10,7500,1,11
2020,202001,36861,2020000688817,14541.0,2020000368611,10504,1,1,14541.0,2,0,2,49,1,8,813,4,498,7,71,1,10,38000,1,11
2020,202001,36861,2020000688817,14541.0,2020000368611,10504,1,2,13624.0,2,0,1,45,1,1,100,0,0,10,101,1,10,130000,1,11
2020,202001,37516,2020000725132,12052.0,2020000375161,20604,1,1,12052.0,0,0,2,30,1,1,100,0,0,7,71,1,10,40000,1,11
2020,202001,37516,2020000725132,12052.0,2020000375161,20604,1,2,12445.0,0,0,1,32,1,1,100,0,0,8,81,1,10,35000,1,11
2020,202001,37647,2020000733287,4716.0,2020000376471,12704,1,2,7467.0,2,0,2,52,6,7,700,1,100,8,81,1,10,30700,1,11
2020,202001,38040,2020000755533,61570.0,2020000380401,10204,1,1,61570.0,2,0,1,55,1,7,700,1,100,6,65,1,10,0,1,11
2020,202001,38171,2020000762102,14017.0,2020000381711,20704,1,1,14017.0,1,0,2,43,6,1,100,1,100,7,71,1,10,32000,1,11
2020,202001,38171,2020000762102,14017.0,2020000381711,20704,1,2,17030.0,0,0,2,20,6,1,100,1,100,6,65,1,10,12000,1,11
2020,202001,38433,2020000774837,22401.0,2020000384331,50004,1,1,22401.0,1,0,1,51,1,1,100,0,0,6,63,1,10,40000,1,11
2020,202001,38695,2020000789442,8515.0,2020000386951,11204,1,1,8515.0,0,0,2,51,1,1,100,0,0,7,71,1,10,47500,1,11
2020,202001,38695,2020000789442,8515.0,2020000386951,11204,1,2,6943.0,0,0,1,60,1,1,100,0,0,6,65,1,10,144000,1,11
2020,202001,39350,2020000823755,7598.0,2020000393501,20604,1,1,7598.0,0,0,1,56,6,1,100,0,0,11,114,1,10,98000,1,11
2020,202001,39481,2020000831425,15982.0,2020000394811,12504,1,1,15982.0,0,0,1,45,6,1,100,0,0,0,2,1,10,20000,1,11
2020,202001,39612,2020000838356,16244.0,2020000396121,10204,1,2,17685.0,4,1,1,41,1,1,100,0,0,11,115,1,10,410000,1,11
2020,202001,40136,2020000870182,10611.0,2020000401361,11804,1,1,10611.0,0,0,1,49,6,6,640,0,0,8,81,1,10,60000,1,11
2020,202001,40136,2020000870182,10611.0,2020000401361,11804,1,3,13100.0,0,0,1,51,4,6,640,0,0,8,81,1,10,46900,1,11
2020,202001,40529,2020000891862,9694.0,2020000405291,20204,1,1,9694.0,0,0,2,58,1,1,100,0,0,11,114,1,10,8000,1,11
2020,202001,40660,2020000898575,17816.0,2020000406601,13304,1,1,17816.0,1,0,1,44,1,3,360,1,100,6,61,1,10,30200,1,11
2020,202001,40791,2020000905696,19126.0,2020000407911,11004,1,1,19126.0,0,0,1,61,1,1,100,0,0,8,81,1,10,120000,1,11
2020,202001,40922,2020000913202,11921.0,2020000409221,20704,1,1,11921.0,0,0,2,30,6,1,100,0,0,11,114,1,10,18000,1,11
2020,202001,40922,2020000913202,11921.0,2020000409221,20704,1,2,15196.0,0,0,2,27,6,1,100,0,0,11,114,1,10,23000,1,11
2020,202001,41184,2020000928096,8122.0,2020000411841,40004,1,1,8122.0,1,0,1,52,3,1,100,0,0,10,101,1,10,90000,1,11
2020,202001,41315,2020000935335,19781.0,2020000413151,11804,1,1,19781.0,0,0,1,25,6,7,700,1,100,7,71,1,10,20000,1,11
2020,202001,41315,2020000935335,19781.0,2020000413151,11804,1,2,15327.0,0,0,2,24,6,1,100,0,0,10,101,1,10,24000,1,11
2020,202001,41708,2020000958450,9301.0,2020000417081,12004,1,1,9301.0,0,0,1,36,6,1,100,0,0,7,71,1,10,71000,2,20
2020,202001,41839,2020000965791,17292.0,2020000418391,10504,1,1,17292.0,0,0,1,37,6,1,100,0,0,11,114,1,10,85000,1,11
2020,202001,41970,2020000973296,4978.0,2020000419701,70004,1,1,4978.0,1,1,1,30,1,1,100,0,0,10,101,1,14,80000,1,12
2020,202001,42363,2020000995920,10873.0,2020000423631,11804,1,1,10873.0,0,0,1,33,6,8,811,0,0,7,71,1,10,80000,1,11
2020,202001,42494,2020001001997,13100.0,2020000424941,12904,1,1,13100.0,3,0,2,40,1,8,802,0,0,6,65,1,10,57000,1,11
2020,202001,42494,2020001001997,13100.0,2020000424941,12904,1,2,16768.0,3,0,1,40,1,1,100,0,0,10,101,1,10,410000,1,11
2020,202001,42625,2020001009805,9432.0,2020000426251,20504,1,1,9432.0,2,0,2,61,1,1,100,0,0,10,101,1,10,13700,1,11
2020,202001,43149,2020001038777,9563.0,2020000431491,60004,1,1,9563.0,0,0,1,55,4,6,663,0,0,8,81,1,10,50000,1,11
2020,202001,43149,2020001038777,9563.0,2020000431491,60004,1,2,14410.0,3,2,1,35,1,6,663,0,0,7,71,1,10,80000,1,11
2020,202001,43935,2020001081556,11528.0,2020000439351,20304,1,1,11528.0,3,1,2,39,6,1,100,0,0,10,101,1,10,89000,1,11
2020,202001,44066,2020001090012,43623.0,2020000440661,12504,1,1,43623.0,3,0,1,54,1,2,200,0,0,6,63,1,10,80000,2,20
2020,202001,44328,2020001104359,12445.0,2020000443281,11804,1,1,12445.0,0,0,1,39,6,1,100,0,0,11,116,1,10,80000,1,11
2020,202001,44459,2020001111385,15589.0,2020000444591,20304,1,1,15589.0,1,0,1,55,1,1,100,0,0,11,114,1,10,410000,1,11
2020,202001,44590,2020001118470,22401.0,2020000445901,20204,1,1,22401.0,0,0,2,28,1,8,826,1,100,7,71,1,10,17600,1,11
2020,202001,44590,2020001118470,22401.0,2020000445901,20204,1,2,30130.0,0,0,1,28,1,2,200,1,100,6,65,1,10,22000,1,11
2020,202001,44590,2020001118470,22401.0,2020000445901,20204,1,3,26986.0,0,0,1,22,6,8,826,1,100,7,71,1,10,10000,1,11
2020,202001,44590,2020001118470,22401.0,2020000445901,20204,1,4,25545.0,0,0,2,28,6,8,826,1,100,10,101,1,10,36000,1,11
2020,202001,44721,2020001126263,34453.0,2020000447211,13304,1,1,34453.0,0,0,1,40,4,2,200,0,0,6,63,1,10,110000,1,11
2020,202001,44852,2020001132175,11659.0,2020000448521,20804,1,1,11659.0,2,0,2,45,3,7,700,1,100,3,30,1,10,28000,1,11
2020,202001,44852,2020001132175,11659.0,2020000448521,20804,1,2,15982.0,0,0,1,23,6,7,700,1,100,3,30,1,10,29000,1,11
2020,202001,45638,2020010068347,5764.0,2020000456381,170005,4,1,5764.0,0,0,1,23,6,1,100,0,0,10,101,1,10,4000,1,11
2020,202001,45769,2020010081603,2358.0,2020000457691,20005,4,1,2358.0,0,0,1,23,6,1,100,0,0,10,101,1,10,4000,1,11
2020,202001,47079,2020000021315,6943.0,2020000470791,200005,1,1,6943.0,1,0,2,48,3,7,700,1,100,6,64,1,10,19000,1,11
2020,202001,47341,2020000054197,18209.0,2020000473411,140005,1,1,18209.0,0,0,2,49,1,1,100,0,0,6,65,1,10,30000,1,11
2020,202001,47341,2020000054197,18209.0,2020000473411,140005,1,2,17947.0,0,0,1,58,1,1,100,0,0,6,65,1,10,55000,1,11
2020,202001,47472,2020000067939,36942.0,2020000474721,90005,1,1,36942.0,0,0,1,26,6,1,100,0,0,7,71,1,10,28000,1,11
2020,202001,47472,2020000067939,36942.0,2020000474721,90005,1,2,31702.0,0,0,2,24,6,1,100,0,0,7,71,1,10,33600,1,11
2020,202001,47472,2020000067939,36942.0,2020000474721,90005,1,3,33536.0,0,0,1,26,6,1,100,0,0,8,81,1,10,32000,1,11
2020,202001,47603,2020000081530,17947.0,2020000476031,130005,1,1,17947.0,1,1,1,30,1,1,100,0,0,6,63,1,10,31000,1,11
2020,202001,47603,2020000081530,17947.0,2020000476031,130005,1,2,18864.0,1,1,2,26,1,1,100,0,0,10,101,1,10,32000,1,11
2020,202001,47734,2020000096843,9694.0,2020000477341,130005,1,1,9694.0,0,0,1,56,1,1,100,0,0,10,101,1,10,0,2,20
2020,202001,47734,2020000096843,9694.0,2020000477341,130005,1,2,9563.0,0,0,2,61,1,7,700,4,423,6,63,1,10,6000,1,11
2020,202001,47865,2020000109674,15589.0,2020000478651,70005,1,1,15589.0,0,0,2,24,1,1,100,0,0,10,101,1,10,34400,1,11
2020,202001,47865,2020000109674,15589.0,2020000478651,70005,1,2,12052.0,0,0,1,29,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,48258,2020000155731,21353.0,2020000482581,110005,1,1,21353.0,0,0,2,23,1,1,100,0,0,10,101,1,10,3000,1,11
2020,202001,48258,2020000155731,21353.0,2020000482581,110005,1,2,20043.0,0,0,1,26,1,1,100,0,0,6,63,1,10,53000,1,11
2020,202001,48389,2020000171200,8253.0,2020000483891,160005,1,2,10087.0,1,1,1,24,1,1,100,0,0,6,63,1,10,25000,1,11
2020,202001,48520,2020000186735,9563.0,2020000485201,160005,1,1,9563.0,0,0,2,42,6,1,100,0,0,10,101,1,10,23000,1,11
2020,202001,48651,2020000202154,24366.0,2020000486511,120005,1,1,24366.0,0,0,1,36,6,1,100,0,0,8,81,1,10,38000,1,11
2020,202001,48782,2020000219501,10218.0,2020000487821,190005,1,1,10218.0,1,0,1,52,1,2,200,0,0,6,65,1,10,50000,1,11
2020,202001,48782,2020000219501,10218.0,2020000487821,190005,1,2,13624.0,1,0,2,50,1,2,200,0,0,6,63,1,10,12000,1,11
2020,202001,48782,2020000219501,10218.0,2020000487821,190005,1,3,17030.0,0,0,1,24,2,2,200,0,0,6,63,1,10,20000,1,11
2020,202001,49044,2020000249270,9563.0,2020000490441,170005,1,1,9563.0,2,0,2,47,6,2,200,0,0,6,63,1,10,6000,1,11
2020,202001,49044,2020000249270,9563.0,2020000490441,170005,1,2,8908.0,0,0,1,19,6,2,200,0,0,6,63,1,10,4300,1,11
2020,202001,49175,2020000265095,7729.0,2020000491751,100005,1,1,7729.0,1,0,2,53,4,1,100,0,0,11,114,1,10,65000,1,11
2020,202001,49175,2020000265095,7729.0,2020000491751,100005,1,2,11397.0,0,0,2,24,6,1,100,0,0,10,101,1,10,4000,1,11
2020,202001,49306,2020000280922,23711.0,2020000493061,90005,1,1,23711.0,3,2,2,45,1,8,802,0,0,11,115,1,10,43000,1,11
2020,202001,49306,2020000280922,23711.0,2020000493061,90005,1,2,28951.0,3,2,1,52,1,9,921,0,0,7,71,1,10,62000,2,20
2020,202001,49437,2020000297619,9563.0,2020000494371,10005,1,2,14410.0,1,0,1,57,1,1,100,0,0,6,64,1,10,18000,1,11
2020,202001,49568,2020000314758,20043.0,2020000495681,110005,1,1,20043.0,0,0,1,57,2,1,100,0,0,7,71,1,10,120000,2,20
2020,202001,49830,2020000346476,13886.0,2020000498301,50005,1,1,13886.0,2,0,1,60,1,1,100,0,0,11,115,1,10,0,1,11
2020,202001,49830,2020000346476,13886.0,2020000498301,50005,1,3,15458.0,0,0,1,27,6,1,100,0,0,6,63,1,10,46000,1,13
2020,202001,49830,2020000346476,13886.0,2020000498301,50005,1,4,16637.0,0,0,1,24,6,1,100,0,0,6,65,1,12,12000,1,11
2020,202001,49961,2020000362824,9432.0,2020000499611,70005,1,1,9432.0,3,0,2,51,4,2,200,0,0,8,81,1,10,1500,1,11
2020,202001,49961,2020000362824,9432.0,2020000499611,70005,1,2,13100.0,0,0,1,29,6,2,200,0,0,6,65,1,10,30000,1,11
2020,202001,50223,2020000391477,31571.0,2020000502231,130005,1,1,31571.0,0,0,2,59,5,1,100,0,0,0,2,1,10,40800,1,11
2020,202001,50354,2020000407788,14803.0,2020000503541,150005,1,1,14803.0,0,0,2,62,6,1,100,0,0,6,63,1,10,0,1,11
2020,202001,50485,2020000422863,10480.0,2020000504851,60005,1,1,10480.0,0,0,1,29,6,2,200,0,0,6,63,1,10,50000,1,11
2020,202001,50616,2020000439068,9694.0,2020000506161,130005,1,1,9694.0,1,0,1,35,1,1,100,0,0,8,81,1,10,43000,1,11
2020,202001,50616,2020000439068,9694.0,2020000506161,130005,1,2,9563.0,1,0,2,34,1,1,100,0,0,6,63,1,10,24000,1,11
2020,202001,50616,2020000439068,9694.0,2020000506161,130005,1,3,8253.0,0,0,1,18,6,1,100,0,0,5,50,1,10,3000,1,11
2020,202001,51009,2020000485724,21615.0,2020000510091,20005,1,1,21615.0,1,0,1,46,1,1,100,0,0,7,71,1,10,36000,1,13
2020,202001,51009,2020000485724,21615.0,2020000510091,20005,1,2,17816.0,1,0,2,48,1,1,100,0,0,11,114,1,10,24000,1,11
2020,202001,51271,2020000517250,7467.0,2020000512711,150005,1,1,7467.0,0,0,2,28,1,8,802,0,0,6,65,1,10,15300,1,11
2020,202001,51271,2020000517250,7467.0,2020000512711,150005,1,2,9039.0,0,0,1,29,1,1,100,0,0,6,64,1,10,18000,1,11
2020,202001,51402,2020000533490,13624.0,2020000514021,10005,1,1,13624.0,0,0,1,26,6,1,100,0,0,10,101,1,10,50000,1,11
2020,202001,51533,2020000549674,20960.0,2020000515331,90005,1,1,20960.0,0,0,2,36,6,1,100,0,0,8,81,1,10,21000,1,11
2020,202001,52319,2020000637756,13100.0,2020000523191,130005,1,2,17161.0,0,0,2,23,6,1,100,0,0,4,40,1,10,7200,1,11
2020,202001,52581,2020000668099,10742.0,2020000525811,140005,1,1,10742.0,3,1,1,38,1,7,700,4,416,2,22,1,10,39000,1,11
2020,202001,52712,2020000687366,8515.0,2020000527121,60005,1,1,8515.0,1,0,1,49,1,1,100,0,0,7,71,1,10,1100,1,11
2020,202001,52712,2020000687366,8515.0,2020000527121,60005,1,2,10611.0,1,0,2,48,1,1,100,0,0,8,81,1,10,40000,1,11
2020,202001,52712,2020000687366,8515.0,2020000527121,60005,1,3,8777.0,0,0,2,18,6,1,100,0,0,6,65,1,10,4800,1,11
2020,202001,53105,2020000736003,3537.0,2020000531051,60005,1,1,3537.0,0,0,1,28,6,1,100,0,0,6,63,1,10,50000,2,20
2020,202001,53236,2020000751833,25283.0,2020000532361,130005,1,1,25283.0,1,0,1,45,4,1,100,0,0,6,63,1,10,90000,1,11
2020,202001,53367,2020000767629,61570.0,2020000533671,20005,1,1,61570.0,2,0,2,35,1,8,802,0,0,6,63,1,10,12000,1,11
2020,202001,53367,2020000767629,61570.0,2020000533671,20005,1,2,81220.0,2,0,1,47,1,1,100,0,0,6,63,1,10,52000,1,11
2020,202001,53498,2020000780548,11135.0,2020000534981,80005,1,1,11135.0,1,0,2,40,4,1,100,0,0,11,114,1,10,0,1,11
2020,202001,53629,2020000794999,13493.0,2020000536291,90005,1,1,13493.0,0,0,2,53,1,1,100,0,0,10,101,1,10,70000,1,11
2020,202001,53629,2020000794999,13493.0,2020000536291,90005,1,2,11397.0,0,0,1,62,1,1,100,0,0,8,81,1,10,44200,2,20
2020,202001,53891,2020000826673,12576.0,2020000538911,150005,1,1,12576.0,0,0,1,40,3,1,100,0,0,6,63,1,10,46000,1,11
2020,202001,54153,2020000859163,11135.0,2020000541531,90005,1,1,11135.0,0,0,2,56,1,1,100,0,0,10,101,1,10,0,1,11
2020,202001,54284,2020000874178,14934.0,2020000542841,140005,1,1,14934.0,1,0,1,59,1,1,100,0,0,7,71,1,10,104000,1,11
2020,202001,54284,2020000874178,14934.0,2020000542841,140005,1,3,17292.0,0,0,1,34,6,1,100,0,0,10,101,1,10,50000,1,11
2020,202001,54415,2020000889184,7729.0,2020000544151,100005,1,1,7729.0,0,0,1,58,6,1,100,0,0,11,114,1,10,21000,1,11
2020,202001,54677,2020000923943,5764.0,2020000546771,80005,1,1,5764.0,0,0,1,60,4,8,802,0,0,6,63,1,10,30000,1,11
2020,202001,55070,2020000970226,69954.0,2020000550701,130005,1,1,69954.0,2,0,1,43,1,1,100,0,0,6,63,1,10,0,1,11
2020,202001,55201,2020000986015,8515.0,2020000552011,80005,1,1,8515.0,2,0,2,44,6,2,200,0,0,8,81,1,10,45000,1,11
2020,202001,55594,2020001032070,7205.0,2020000555941,200005,1,1,7205.0,0,0,2,56,6,2,200,0,0,5,50,1,10,5400,1,11
2020,202001,55725,2020001048453,3275.0,2020000557251,30005,1,1,3275.0,0,0,2,62,1,1,100,0,0,6,63,1,10,28000,1,11
2020,202001,55725,2020001048453,3275.0,2020000557251,30005,1,2,3275.0,0,0,1,61,1,1,100,0,0,6,61,1,10,28000,1,11
2020,202001,55856,2020001062869,12445.0,2020000558561,80005,1,3,19519.0,0,0,1,61,4,1,100,0,0,2,26,1,10,28000,1,11
2020,202001,55987,2020001079369,10087.0,2020000559871,150005,1,1,10087.0,0,0,1,65,1,1,100,0,0,6,63,1,10,398000,1,11
2020,202001,56118,2020001094707,23187.0,2020000561181,30005,1,1,23187.0,1,0,1,46,1,1,100,1,100,2,23,1,10,27000,1,11
2020,202001,56118,2020001094707,23187.0,2020000561181,30005,1,2,22532.0,1,0,2,44,1,1,100,2,200,8,81,1,10,25900,1,11
2020,202001,56118,2020001094707,23187.0,2020000561181,30005,1,3,23580.0,0,0,2,22,6,1,100,0,0,6,63,1,10,3000,1,11
2020,202001,56249,2020001110859,157593.0,2020000562491,120005,1,2,125498.0,2,2,2,33,1,1,100,0,0,10,101,1,10,96000,1,11
2020,202001,56380,2020001124391,24497.0,2020000563801,20005,1,2,26462.0,1,0,1,60,1,1,100,0,0,10,101,1,10,40000,1,11
2020,202001,59393,2020010029571,1179.0,2020000593931,670706,4,1,1179.0,0,0,2,61,2,1,100,0,0,10,101,1,10,5000,1,11
2020,202001,59655,2020010032283,6812.0,2020000596551,530106,4,1,6812.0,0,0,1,23,6,1,100,0,0,10,101,1,14,22000,1,12
2020,202001,60048,2020010036433,9825.0,2020000600481,410106,4,1,9825.0,0,0,1,23,6,6,610,0,0,7,71,1,10,11400,1,11
2020,202001,60572,2020010041555,6419.0,2020000605721,730106,4,1,6419.0,0,0,1,20,6,1,100,0,0,6,63,1,14,20000,1,12
2020,202001,60965,2020010045870,12969.0,2020000609651,1110606,4,1,12969.0,0,0,1,23,6,7,700,2,200,7,71,1,10,12000,1,11
2020,202001,61096,2020010047148,524.0,2020000610961,810106,4,1,524.0,0,0,2,59,6,8,830,0,0,8,81,1,10,33000,1,11
2020,202001,62406,2020010060514,2227.0,2020000624061,890006,4,1,2227.0,0,0,1,41,6,7,700,1,100,2,23,1,10,0,1,11
2020,202001,62930,2020010066249,8777.0,2020000629301,850106,4,1,8777.0,0,0,2,22,6,2,200,0,0,7,71,1,10,20000,1,11
2020,202001,65419,2020010092276,3537.0,2020000654191,372906,4,1,3537.0,0,0,1,18,6,7,700,1,100,7,71,1,10,5000,1,11
2020,202001,67515,2020010114234,1441.0,2020000675151,374606,4,1,1441.0,0,0,2,19,6,2,200,0,0,7,71,1,10,2900,1,11
2020,202001,67777,2020010117237,8384.0,2020000677771,731006,4,1,8384.0,0,0,1,19,6,1,100,0,0,6,63,1,14,20000,1,12
2020,202001,68039,2020010119699,7467.0,2020000680391,730706,4,1,7467.0,0,0,2,46,6,6,640,0,0,10,101,1,10,24000,1,11
2020,202001,69349,2020010133036,11266.0,2020000693491,731206,4,1,11266.0,0,0,1,22,6,1,100,0,0,6,63,1,10,24000,2,20
2020,202001,69742,2020010137019,34453.0,2020000697421,810206,4,1,34453.0,0,0,2,62,4,6,600,0,0,10,101,1,10,36000,1,11
2020,202001,70528,2020010145068,4978.0,2020000705281,670706,4,1,4978.0,0,0,1,20,6,7,700,1,100,7,71,1,10,8000,1,11
2020,202001,70659,2020010146396,12183.0,2020000706591,732106,4,1,12183.0,0,0,1,20,6,2,200,0,0,6,65,1,14,32000,1,12
2020,202001,70790,2020010147812,1572.0,2020000707901,373906,4,1,1572.0,0,0,1,52,6,1,100,0,0,6,63,1,10,25000,1,11
2020,202001,71052,2020010150194,9825.0,2020000710521,732106,4,1,9825.0,0,0,1,20,6,1,100,0,0,6,63,1,14,19000,1,12
2020,202001,71445,2020010154228,3144.0,2020000714451,370706,4,1,3144.0,0,0,2,31,2,8,826,4,498,6,65,1,10,1700,1,11
2020,202001,72100,2020010160942,5502.0,2020000721001,310006,4,1,5502.0,0,0,1,22,6,6,699,0,0,6,63,1,14,32000,1,12
2020,202001,72493,2020010165151,9825.0,2020000724931,1110306,4,1,9825.0,0,0,1,20,6,8,802,0,0,6,65,1,14,22000,1,12
2020,202001,72886,2020010169431,1048.0,2020000728861,190206,4,1,1048.0,0,0,1,60,5,1,100,0,0,8,81,1,10,35000,1,11
2020,202001,73410,2020010174837,8515.0,2020000734101,310006,4,1,8515.0,0,0,1,21,6,1,100,0,0,6,63,1,14,9600,1,12
2020,202001,73541,2020010176227,5240.0,2020000735411,810506,4,1,5240.0,0,0,1,54,6,6,600,0,0,10,101,1,10,40000,1,11
2020,202001,74196,2020010183046,12707.0,2020000741961,830206,4,1,12707.0,0,0,1,25,6,1,100,0,0,6,63,1,14,24000,1,12
2020,202001,74720,2020000001705,11004.0,2020000747201,374606,1,1,11004.0,0,0,2,49,4,1,100,0,0,11,114,1,10,0,1,11
2020,202001,74851,2020000002962,24628.0,2020000748511,130506,1,1,24628.0,1,0,2,49,1,1,100,0,0,10,101,1,10,24000,1,11
2020,202001,74851,2020000002962,24628.0,2020000748511,130506,1,2,24497.0,1,0,1,46,1,1,100,0,0,10,101,1,10,250000,1,11
2020,202001,74982,2020000004345,18340.0,2020000749821,130106,1,1,18340.0,1,0,1,59,1,2,200,0,0,6,65,1,10,120000,1,11
2020,202001,74982,2020000004345,18340.0,2020000749821,130106,1,2,15327.0,1,0,2,64,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,74982,2020000004345,18340.0,2020000749821,130106,1,3,21353.0,0,0,1,19,2,2,200,0,0,7,71,1,10,9000,1,11
2020,202001,75244,2020000007119,5764.0,2020000752441,370206,1,1,5764.0,0,0,1,62,1,1,100,0,0,4,40,1,10,10000,1,11
2020,202001,75375,2020000008550,10742.0,2020000753751,810106,1,4,16244.0,0,0,2,60,1,2,200,0,0,6,63,1,10,56000,1,11
2020,202001,75375,2020000008550,10742.0,2020000753751,810106,1,7,19126.0,0,0,1,37,6,2,200,0,0,6,63,1,10,0,1,11
2020,202001,75375,2020000008550,10742.0,2020000753751,810106,1,8,20698.0,0,0,1,31,1,2,200,0,0,6,63,1,10,40000,1,11
2020,202001,75506,2020000010077,16637.0,2020000755061,790206,1,1,16637.0,0,0,1,60,1,7,700,1,100,1,16,1,10,40000,1,11
2020,202001,75506,2020000010077,16637.0,2020000755061,790206,1,2,14410.0,0,0,2,56,1,7,700,1,100,2,22,1,10,20000,1,11
2020,202001,75768,2020000012785,17292.0,2020000757681,850406,1,2,16506.0,2,0,1,35,1,1,100,0,0,11,116,1,10,200000,1,11
2020,202001,75768,2020000012785,17292.0,2020000757681,850406,1,6,20698.0,0,0,2,20,6,1,100,0,0,7,71,1,10,12200,1,11
2020,202001,75899,2020000014036,11528.0,2020000758991,810606,1,1,11528.0,1,0,2,50,4,1,100,1,100,7,71,1,10,45000,1,11
2020,202001,75899,2020000014036,11528.0,2020000758991,810606,1,3,16768.0,0,0,2,26,6,1,100,1,100,6,65,1,10,50000,1,11
2020,202001,76030,2020000015343,8253.0,2020000760301,591706,1,1,8253.0,3,0,2,56,4,7,700,1,100,2,26,1,10,8000,1,11
2020,202001,76030,2020000015343,8253.0,2020000760301,591706,1,2,12969.0,0,0,2,34,6,7,700,1,100,2,23,1,10,35000,1,11
2020,202001,76030,2020000015343,8253.0,2020000760301,591706,1,3,12576.0,0,0,1,32,6,7,700,1,100,2,23,1,10,56000,1,11
2020,202001,76161,2020000016726,34584.0,2020000761611,750206,1,1,34584.0,0,0,1,49,6,3,360,1,100,6,63,1,10,50000,1,11
2020,202001,76423,2020000019327,32488.0,2020000764231,970106,1,2,30130.0,1,0,1,55,1,1,100,0,0,10,101,1,10,136000,1,11
2020,202001,76685,2020000022196,19257.0,2020000766851,730806,1,1,19257.0,0,0,1,28,4,1,100,0,0,11,114,1,10,105000,1,11
2020,202001,76947,2020000024894,14803.0,2020000769471,130306,1,1,14803.0,1,0,1,58,1,8,802,0,0,11,114,1,10,250000,2,20
2020,202001,76947,2020000024894,14803.0,2020000769471,130306,1,2,20960.0,1,0,2,57,1,1,100,0,0,11,116,1,10,40000,1,11
2020,202001,76947,2020000024894,14803.0,2020000769471,130306,1,3,26855.0,0,0,1,20,6,1,100,0,0,7,71,1,10,4000,1,13
2020,202001,77209,2020000027578,9694.0,2020000772091,372306,1,1,9694.0,0,0,1,56,4,1,100,0,0,7,71,1,10,90000,2,20
2020,202001,77340,2020000028829,10611.0,2020000773401,750406,1,1,10611.0,1,1,1,40,6,1,100,0,0,10,101,1,10,82000,1,11
2020,202001,77340,2020000028829,10611.0,2020000773401,750406,1,2,11004.0,1,1,1,45,6,1,100,0,0,11,115,1,10,565000,1,11
2020,202001,77471,2020000030323,39824.0,2020000774711,770306,1,1,39824.0,1,1,2,30,6,7,700,1,100,6,63,1,12,33800,1,11
2020,202001,77471,2020000030323,39824.0,2020000774711,770306,1,3,51876.0,0,0,1,31,2,7,700,1,100,6,63,1,10,62000,1,11
2020,202001,77471,2020000030323,39824.0,2020000774711,770306,1,4,44540.0,2,0,2,51,3,7,700,1,100,2,26,1,12,36000,1,11
2020,202001,77602,2020000031963,7074.0,2020000776021,376906,1,2,7074.0,0,0,2,61,1,1,100,0,0,10,101,1,10,48000,1,11
2020,202001,77864,2020000034749,7991.0,2020000778641,651306,1,1,7991.0,0,0,1,65,1,1,100,0,0,6,61,1,10,0,1,11
2020,202001,78126,2020000037602,8384.0,2020000781261,591006,1,1,8384.0,2,0,1,51,1,6,600,0,0,8,81,1,10,36000,1,11
2020,202001,78126,2020000037602,8384.0,2020000781261,591006,1,2,7860.0,2,0,2,49,1,5,500,0,0,8,81,1,10,36000,1,11
